id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22535439,(#5 Luxury newly renovate PRIVATE room free parking),157424458,Shao,,Dunning,41.93999798,-87.78711161,Private room,39,1,7,7/29/18,0.69,6,318
22543042,(Home Is Where The Art Is: Chicago),165602562,Sean And Lesley,,North Park,41.97460155,-87.71546596,Private room,75,1,25,11/4/18,2.9,1,72
22546058,"(Private bedroom + bathroom, in family house)",8240456,Peter,,North Center,41.95067438,-87.6878001,Private room,100,1,0,,,1,0
22547317,(2 Bedroom Suite  w/Private Bathroom),20449664,John,,Dunning,41.94241048,-87.7945022,Private room,125,3,2,5/3/18,0.27,5,365
22553014,(Sunny Pilsen Garden Apartment w/ sauna),911989,Rebecca,,Lower West Side,41.85690411,-87.67741912,Entire home/apt,80,1,2,11/13/18,2,1,100
22559829,(New construction luxury condo mins away from dwntn),164659904,Tova,,West Town,41.89862249,-87.66732096,Entire home/apt,349,1,34,9/26/18,4.45,1,0
22559934,(Loft-like Wicker Park Condo Steps from the CTA!),4420568,Tom,,West Town,41.90466202,-87.66945324,Entire home/apt,79,2,45,11/5/18,4.95,1,337
22567457,(Private Room in Hyde Park),124438226,Amy (Shwu-Fan),,hyde park,41.80185507,-87.59219404,Private room,90,2,9,10/28/18,1.63,2,365
22569267,(PRIVATE ROOM IN CHICAGO),77371165,Anna,,WestGarfield Park,41.8751706,-87.73436723,Private room,37,5,7,8/24/18,0.68,2,85
22572450,(GYPSY QUACK 4 bedroom with 3 private bathrooms.),129888195,Alex,,North Center,41.93659993,-87.68308073,Private room,349,1,4,9/3/18,0.49,3,85
22574129,(Spacious Lakeview 1BR Apartment),126644186,Bradly,,Lake view,41.9529435,-87.64541675,Entire home/apt,150,2,0,,,1,0
22582564,(Great Affordable Room in Chicago Lincoln Square),35989380,Aziz,,Lincoln Square,41.97732893,-87.68868808,Private room,50,2,31,10/28/18,3.44,1,360
22583075,"(Best deal in McKinley Park, Master Bedroom#3)",166026106,Olga,,Mckinley Park,41.82965001,-87.67652245,Private room,75,1,15,10/15/18,2.42,4,364
22584967,"(6 Bed / 3+ Bath, 5500 sqft Home Close to McCormick)",17739188,Lori,,Grand Boulevard,41.81005728,-87.62269398,Entire home/apt,350,2,15,11/3/18,1.62,5,300
22585160,(One Bedroom Apartment),166050109,Max,,Lake view,41.95469961,-87.67336884,Private room,45,1,6,6/1/18,0.59,1,0
22586737,(Best deal in the McKinley Park area Bedroom#2.),166026106,Olga,,Mckinley Park,41.83098994,-87.67646671,Private room,55,1,15,10/14/18,1.66,4,151
22588022,(Best deal in McKinley Park. Bedroom #1),166026106,Olga,,Mckinley Park,41.82907624,-87.67684027,Private room,55,1,10,11/2/18,1.4,4,179
22588362,(Cozy Private Bedroom Near Train Station & Lake),117975601,Kakha,,Rogers Park,42.0050182,-87.66282597,Private room,50,2,4,10/8/18,0.41,3,87
22588794,(Spacious Private Bedroom & Bathroom Near Train),117975601,Kakha,,Rogers Park,42.00487671,-87.66367899,Private room,80,2,1,10/7/18,0.75,3,87
22598257,(Condo in the Logan Square/Avondale Area),44798177,Jon,,Avondale,41.93648715,-87.6982033,Entire home/apt,75,3,0,,,1,0
22598312,"(Layover #1 / Shared Room, 7 min to O'Hare)",2456789,Mary,,Norwood Park,41.98200509,-87.81839855,Shared room,25,1,56,11/5/18,6,4,41
22599315,(Roscoe Village Inn|Walk to Chicago's Wrigley Field),49260140,Kimberly,,North Center,41.94454527,-87.67977966,Entire home/apt,199,3,2,9/23/18,0.31,2,352
22599491,(Cozy room near Wicker Park- minutes from blue line),9945696,Katelyn,,West Town,41.90794264,-87.68965072,Private room,35,4,26,11/9/18,3.16,2,16
22599760,(Big Private Bedroom KING / 2 TWINS !),154046903,Nico,,Fuller Park,41.81273919,-87.63307825,Private room,51,1,0,,,6,350
22602386,(neat guestroom in near south Chicago),16667469,Yingbo,,Bridgeport,41.83882896,-87.65601795,Private room,20,1,15,10/21/18,2.83,1,159
22616072,(Chic Designer Pad - Modern Meets Retro),164710043,NoahAndTeam,,Logan Square,41.9204797,-87.71200999,Entire home/apt,79,1,55,11/5/18,5.52,26,251
22616547,"(Bright, modern Wicker Park condo - sleeps 8)",16454741,Kimberly,,West Town,41.89691621,-87.67251667,Entire home/apt,225,2,9,10/28/18,1.18,2,15
22617065,(Andersonville Condo with Queen Bed & Private Bath),39804851,Dino,,Edgewater,41.9822888,-87.66469348,Private room,80,1,23,11/12/18,2.37,1,67
22617337,(Boystown Experience: Master Bedroom!),2658212,James,,Lake view,41.94401037,-87.64644984,Private room,99,1,36,11/5/18,3.5,5,100
22618481,"(Shared Sun Room: Little Village, Bed 1 (Queen))",64582798,Mike,,South Lawndale,41.84519508,-87.72126614,Shared room,25,1,36,10/29/18,3.75,143,89
22627276,(03. Private Room in Shared Apartment - 3 mi to NWU),2907254,Joe,,West Ridge,42.01689704,-87.68674274,Private room,30,1,4,7/25/18,0.84,16,0
22627823,(06. Entire Apartment in West Ridge - 3 mi to NWU),2907254,Joe,,West Ridge,42.01585762,-87.68668352,Entire home/apt,200,1,0,,,16,0
22628686,(New! Stunning 3BR Apartment in Old Town),24942185,Karl,,Near North Side,41.91093085,-87.6330345,Entire home/apt,159,2,15,11/6/18,4.37,1,292
22629688,"(Shared Sun Room: Little Village, Bed 2 (Queen))",64582798,Mike,,South Lawndale,41.845687,-87.72141325,Shared room,25,1,42,11/2/18,4.13,143,87
22629702,"(Lollapalooza 2018! Location, Location!)",165907758,Helen,,L??p,41.88699268,-87.62629094,Entire home/apt,300,3,0,,,1,0
22629758,(Lakefront Hideaway),91406052,Ashley,,Uptown,41.9577968,-87.64549908,Private room,35,1,4,3/18/18,0.42,1,0
22632709,"(Shared Master Suite: Little Village, Bed 1 (Queen))",64582798,Mike,,South Lawndale,41.84579368,-87.72127824,Shared room,25,1,44,11/3/18,4.3,143,90
22632919,"(Shared Master Suite: Little Village, Bed 2 (Queen))",64582798,Mike,,South Lawndale,41.84442704,-87.72232512,Shared room,25,1,32,10/31/18,3.13,143,89
22633151,"(Shared Master Suite: Little Village, Futon (Queen))",64582798,Mike,,South Lawndale,41.84395627,-87.72078775,Shared room,25,1,35,11/9/18,3.55,143,85
22633382,"(Shared Master Suite: Little Village, Air Mattress)",64582798,Mike,,South Lawndale,41.84457894,-87.72066457,Shared room,25,1,60,11/4/18,5.96,143,87
22639004,(Couch Surf / Shuttle / 24 Hr Check-in / Hold Lugga),691000,Nonya,,Englewood,41.77681649,-87.65357217,Shared room,15,1,22,9/14/18,2.15,6,363
22646808,(Chicago Home close to UIC & IIT in Bridgeport),166771615,Dan,,Bridgeport,41.83936057,-87.6495501,Entire home/apt,80,1,53,10/31/18,5.58,1,246
22647101,(Private single room near loop),163068694,Aya,,Lower West Side,41.85185348,-87.66949192,Private room,20,1,28,10/28/18,4.52,2,226
22649160,(South Loop 2BR Apartment Near McCormick),143825988,Reserve,,Near South Side,41.8548767,-87.62446343,Entire home/apt,149,2,24,9/12/18,2.38,33,178
22653652,(2BR Apt near McCormick Place (w/ Pool & 24hr Gym)),143825988,Reserve,,Near South Side,41.85492921,-87.62588005,Entire home/apt,149,2,31,10/30/18,3.05,33,187
22655037,(New 2-Level Home ??_?ُ near Wrigley (+Parking)),164710043,NoahAndTeam,,Lake view,41.9435616,-87.66597241,Entire home/apt,199,1,54,10/21/18,5.42,26,95
22657745,(One Bedroom Roscoe Apartment),6314094,Robert,,Lake view,41.94287216,-87.64655056,Entire home/apt,75,2,13,11/4/18,1.28,1,1
22666638,(Penthouse apartment with park views),166990963,Caitlin,,Lincoln Square,41.96922999,-87.69723004,Entire home/apt,80,2,7,4/1/18,0.72,1,0
22671057,(Clean space.  Open plan.  Easy Location.),1251718,John,,Uptown,41.96612461,-87.66844203,Entire home/apt,500,2,2,10/7/18,1.28,1,79
22671909,(Best deal at McKinley Park spacious apartment),166026106,Olga,,New City,41.81649872,-87.67803811,Entire home/apt,235,3,11,8/6/18,1.35,4,30
22673292,"(GROWN&Sexy,PRIV BATH,KING BeD,Spacious!)",152918055,Tiffany,,Austin,41.88421462,-87.773709,Entire home/apt,69,2,40,10/28/18,4.43,4,347
22674065,(Small 1 bed/Gold Coast/Meg. Mile / Playboy Mansion),69532286,Ms.,,Near North Side,41.90848757,-87.62801778,Entire home/apt,71,1,12,10/26/18,1.59,7,347
22675503,(United Center Pad  2BD 2.5 BTH - FREE 3car parking),167097454,Nicole,,Near West Side,41.8776693,-87.68301377,Entire home/apt,99,1,54,11/11/18,6.14,1,151
22675870,(Downtown Chicago Lovely Studio),34020599,Shih-Fang,,Near North Side,41.90108359,-87.63443773,Entire home/apt,65,2,4,3/2/18,0.4,1,0
22675947,(Sunny 4beds townhouse near Downtown McCormickPlace),25464317,Jing,,Near South Side,41.85800594,-87.63221623,Entire home/apt,155,1,54,11/13/18,5.28,4,137
22681695,(Gorgeous 3 bed/2 bath 1900 Square Foot Condo),146845503,Michael A,,Near West Side,41.87993855,-87.6872072,Private room,77,1,46,11/11/18,5.52,2,90
22685146,(Charming 2-BR/2-Bath House in Heart of Wrigley),9094538,Nicole,,Lake view,41.94692621,-87.6510193,Entire home/apt,69,1,2,7/3/18,0.38,29,126
22685871,(Luxurious Accommodations in the heart of Downtown),24202566,Adonis,,L??p,41.88054821,-87.62845165,Entire home/apt,250,2,46,11/7/18,5.68,1,112
22687426,(Modern 2BR apartment across from Millennium Park),14841862,Stani,,L??p,41.88337535,-87.62384952,Entire home/apt,120,3,53,11/10/18,5.56,2,19
22687770,"(Private, large 5 room 1 BR apartment in Avondale.)",17657217,Susan,,Avondale,41.93280908,-87.69158953,Entire home/apt,95,2,24,11/4/18,2.54,2,29
22688995,(Chic 2BR in Lakeview by Sonder),12243051,Sonder,,Lake view,41.93883324,-87.66470115,Entire home/apt,151,2,5,9/16/18,0.8,127,97
22690422,(Spacious apt less than 10 min away to downtown),86953038,Usher,,Bridgeport,41.84769379,-87.64651194,Entire home/apt,125,2,14,10/28/18,1.73,1,17
22691277,(Perfect Home away from Home!),167280204,Shenae,,South Chicago,41.75121493,-87.56957087,Shared room,50,1,1,3/10/18,0.12,1,82
22701703,(The Treehouse),117186509,Jake,,Humboldt Park,41.91280199,-87.7141153,Entire home/apt,38,1,0,,,1,0
22706699,(Queen Bed in Stylish Flat),250400,Dan,,South Lawndale,41.85330817,-87.69641825,Private room,60,10,0,,,7,177
22707916,(Corner 2bd/2ba City&Sunset View Lake Hirise Condo!),68758783,Superhost,,Edgewater,41.98663792,-87.65597087,Entire home/apt,189,2,11,10/8/18,1.19,1,3
22713192,(Charming home in a historical neighborhood),22350971,Mary,,Norwood Park,41.98683703,-87.80688629,Private room,75,1,2,5/31/18,0.33,1,327
22714487,(Vintage Bridgeport Apartment),63077604,Pete,,Bridgeport,41.83476385,-87.65284783,Entire home/apt,79,1,110,11/12/18,11.11,1,69
22717947,(Lovely Loop Location),82848033,Tony,,L??p,41.88704452,-87.6198839,Entire home/apt,95,1,0,,,1,0
22719773,(Cat Hotel (Private Room) Next to Blue Line Subway!),127552883,Brock,,Near West Side,41.87332918,-87.68995562,Private room,50,1,25,11/11/18,3.28,1,96
22721000,(Double Chinatown Flats near McCormick & Downtown),17888170,MiLo And Chandra,,Armour Square,41.85155173,-87.63744753,Entire home/apt,800,2,5,9/15/18,0.63,5,0
22730148,(New 2 bedroom apartment with private entrance.),145776020,Levi,,West Ridge,42.00380448,-87.6974535,Entire home/apt,89,2,21,11/11/18,2.27,1,78
22730954,"(Shared Room 15: LaSalle Lodge, Top Bunk (Queen))",64582798,Mike,,Englewood,41.78316656,-87.62977311,Shared room,25,1,10,10/13/18,1.52,143,365
22731117,"(Shared Room 15: LaSalle Lodge, Bottom Bunk)",64582798,Mike,,Englewood,41.78358588,-87.63042642,Shared room,25,1,37,10/26/18,3.95,143,339
22733064,(A+ location in Humboldt Park w/ space and a view),167813422,Bryanna,,West Town,41.90944972,-87.69866352,Entire home/apt,150,1,13,10/15/18,1.36,1,89
22733482,(South Side Space),167818992,Briatta,,Roseland,41.72199283,-87.62164904,Entire home/apt,93,2,34,11/5/18,4.08,2,356
22750307,(Ford Guest Suite),168001814,Vanessa,,L??p,41.88151863,-87.62272284,Entire home/apt,82,2,19,11/7/18,2.35,1,73
22750550,(Historic 2 Bed 2 bath Downtown condo - River North),89737716,Oleg,,Near North Side,41.89568015,-87.63214499,Entire home/apt,99,2,69,11/9/18,7.26,14,342
22750987,(Humbolt House with free street parking),11182191,Marc,,Humboldt Park,41.91123643,-87.70482762,Entire home/apt,70,2,4,6/21/18,0.43,1,0
22752271,"(Private Studio Guest House in Bridgeport, Chicago)",168025923,Susan And Rob,,Bridgeport,41.83348787,-87.64958455,Entire home/apt,50,1,50,11/7/18,5.54,1,260
22752941,(The Red Room; Queen Bed in Vintage 3-BR/1-Ba),9094538,Nicole,,Lake view,41.94547114,-87.64949323,Private room,25,3,12,5/6/18,1.2,29,17
22753582,(Hermosa Homestead),26025891,Ren??e,,Hermosa,41.91391161,-87.72852832,Entire home/apt,99,2,5,9/3/18,0.94,2,120
22754649,"(Shared Basement: Homan Square, Bottom Bunk 3 (Qn))",64582798,Mike,,East Garfield Park,41.87202108,-87.71369867,Shared room,25,1,48,10/30/18,5.09,143,360
22754650,"(Shared Basement: Homan Square, Top Bunk 3 (Queen))",64582798,Mike,,East Garfield Park,41.87250446,-87.71334462,Shared room,25,1,22,10/13/18,2.31,143,360
22754651,"(Shared Basement: Homan Square, Bottom Bunk 2 (Qn))",64582798,Mike,,East Garfield Park,41.87254238,-87.71476143,Shared room,25,1,41,10/31/18,4.3,143,358
22754657,"(Shared Basement: Homan Square, Top Bunk 2 (Queen))",64582798,Mike,,East Garfield Park,41.87207601,-87.71463143,Shared room,25,1,27,10/28/18,2.83,143,360
22754660,"(Shared Basement: Homan Square, Bottom Bunk 1 (Qn))",64582798,Mike,,East Garfield Park,41.87334173,-87.71495443,Shared room,25,1,37,10/30/18,3.88,143,360
22754669,"(Shared Basement: Homan Square, Top Bunk 1 (Queen))",64582798,Mike,,East Garfield Park,41.87319464,-87.71522614,Shared room,25,1,25,10/31/18,2.62,143,360
22754697,(Chi Fabs Compound),33322448,Tyler,,East Garfield Park,41.88145293,-87.69654374,Private room,125,1,0,,,1,0
22754717,"(Shared Big Ben: Homan Square, Bottom Bunk (Queen))",64582798,Mike,,East Garfield Park,41.87322295,-87.71309449,Shared room,25,1,20,11/9/18,2.08,143,355
22754725,"(Shared Big Ben: Homan Square, Top Bunk (Queen))",64582798,Mike,,East Garfield Park,41.87400044,-87.71323686,Shared room,25,1,11,10/12/18,1.17,143,354
22754784,"(Shared African Safari: Homan Square, Bottom Bunk 2)",64582798,Mike,,East Garfield Park,41.87354848,-87.71521518,Shared room,25,1,42,11/2/18,4.36,143,343
22754788,"(Shared African Safari: Homan Square, Top Bunk 2)",64582798,Mike,,East Garfield Park,41.87393338,-87.71515814,Shared room,25,1,40,11/2/18,4.14,143,360
22754792,"(Shared African Safari: Homan Square, Bottom Bunk 1)",64582798,Mike,,East Garfield Park,41.87182009,-87.71380569,Shared room,25,1,38,10/23/18,3.93,143,350
22754794,"(Shared African Safari: Homan Square, Top Bunk 1)",64582798,Mike,,East Garfield Park,41.87175469,-87.71334991,Shared room,25,1,31,10/22/18,3.21,143,350
22754815,"(Shared Polar Pad: Homan Square, Bottom Bunk (Qn))",64582798,Mike,,East Garfield Park,41.87324544,-87.71473257,Shared room,25,1,18,11/9/18,2.17,143,354
22754817,"(Shared Polar Pad: Homan Square, Top Bunk (Queen))",64582798,Mike,,East Garfield Park,41.87184049,-87.71523709,Shared room,25,1,20,11/5/18,2.17,143,345
22754838,"(Shared Paris Nights: Homan Square,Bottom Bunk (Qn))",64582798,Mike,,East Garfield Park,41.87256967,-87.71340247,Shared room,25,1,15,10/21/18,1.74,143,320
22754844,"(Shared Paris Nights: Homan Square, Top Bunk (Qn))",64582798,Mike,,East Garfield Park,41.87176942,-87.71385453,Shared room,25,1,12,10/16/18,1.39,143,315
22763488,(The Blue Room; Queen Bed in Vintage 3-BR/1-Ba),9094538,Nicole,,Lake view,41.94472874,-87.65072349,Private room,25,3,11,5/6/18,1.1,29,2
22765728,(Brand New Designer Home - Steps from Wrigley Field),99537072,Patrick,,Lake view,41.94652922,-87.65505225,Entire home/apt,400,2,39,10/7/18,4.55,2,81
22766752,(Bright with great view Bridgeport home),164843102,Monica,,Bridgeport,41.84387676,-87.64278441,Entire home/apt,60,1,51,10/28/18,5.1,1,0
22769340,"(9 Bed Mini-Mansion Sleeps 14 ""The Paris"".)",99933063,Ishmael,,North Center,41.93912522,-87.68584647,Entire home/apt,250,2,44,11/11/18,4.52,3,50
22770051,(6 Bed Luxury Suite w/PrivateParking (SuperHost)),99933063,Ishmael,,North Center,41.93887091,-87.68417687,Entire home/apt,564,2,18,11/12/18,2.01,3,87
22770609,"(Private Apartment in Hip Avondale, Logan Square! 3)",2010015,Martin,,Avondale,41.93604302,-87.71937197,Entire home/apt,108,12,3,9/30/18,0.3,4,319
22770779,(3 Level Coach House in Roscoe Village with Patio!),30320286,Aqueel,,North Center,41.94382422,-87.68014939,Entire home/apt,279,2,29,11/11/18,4.58,1,340
22773822,(Modern and Spacious Second Floor Apartment),168232631,John,,Norwood Park,41.9941547,-87.78362269,Entire home/apt,50,1,34,10/28/18,3.86,1,248
22783297,(Luxury condo  building 1 block from lake Michigan),168215829,Kofi,,Douglas,41.83516418,-87.61385257,Private room,100,2,13,8/15/18,1.33,3,351
22788044,"(COZY ROOM & FREE PARKING, SHORT WALK TO RUSH & UIC)",99375151,Marina,,Near West Side,41.87168169,-87.65499672,Private room,10,1,60,10/28/18,6,40,73
22796263,(Condo Style  - On Red Line Subway - Great Location),83914001,Andrew,,Rogers Park,42.00838974,-87.66839317,Private room,79,3,3,6/24/18,0.55,2,0
22803677,"(Brand New Modern Apt in Roscoe Village, Sleeps 20!)",90477795,Brian,,North Center,41.94049205,-87.68548376,Entire home/apt,550,2,25,11/4/18,2.53,4,261
22804885,(4bed/3+bath Hyde Park/Kenwood Townhouse),93036217,Matthew,,Kenwood,41.81244472,-87.59701635,Entire home/apt,250,3,16,10/28/18,2.42,1,228
22815476,"(The Purple Room;  Twin Bed, Vintage 3-BR/1-ba Apt)",9094538,Nicole,,Lake view,41.9468879,-87.65137086,Private room,20,3,10,4/13/18,1.02,29,10
22816181,(Private Room & Bath in the Flat),94867877,Maia Lis,,Edgewater,41.98856894,-87.66424536,Private room,79,4,0,,,4,0
22827281,(Lincoln Park / Lakeshore / Lakeview / Zoo Studio),23612069,Tj,,Lincoln Park,41.92771279,-87.63940135,Entire home/apt,85,1,56,10/29/18,6.06,10,118
22829250,(Beautiful and Spacious Loft),7454553,Elliot,,Lower West Side,41.8571653,-87.64145346,Entire home/apt,150,1,63,11/8/18,6.63,1,61
22829530,(Master bedroom w/private bath in modern apartment),72799175,Esau,,Uptown,41.96800481,-87.65363619,Private room,60,3,18,10/28/18,2,1,180
22830724,(??_?ُ 3brd Family Friendly Home w/ Free Parking),41750634,Arica,,Washington Park,41.79116759,-87.62169756,Entire home/apt,149,1,29,11/4/18,4.48,1,77
22831461,"(Layover #2 / Shared Room, 7min to ORD)",2456789,Mary,,Norwood Park,41.98333257,-87.82035992,Shared room,25,1,49,11/10/18,5.14,4,42
22833440,(NEWLY RENOVATED 3 BR Condo 10 mins from Wrigley!),168800001,Mitra,,Irving Park,41.95826623,-87.69901757,Entire home/apt,100,3,11,11/11/18,1.99,1,14
22846013,(Fulton Market Studio Loft Open Space),72383940,Joseph,,Near West Side,41.88517959,-87.65114407,Entire home/apt,250,3,31,11/6/18,3.55,1,102
22847261,(Master Bedroom Facing Historic Street),8549643,George And Sean,,Lincoln Park,41.91801942,-87.65139438,Private room,85,1,32,11/1/18,3.53,25,108
22847951,(Condo quality 2 bedroom with private balcony),26135551,David,,Lake view,41.94063128,-87.65312886,Entire home/apt,99,1,0,,,2,0
22861250,"(Great location, Safe, Spacious, Chicago 1-bedroom)",143544513,Katryna,,Lake view,41.93547346,-87.64324829,Entire home/apt,70,1,6,2/18/18,0.62,1,0
22879420,(Neat Studio Tucked In Edgewater),83829811,Chrissy,,Edgewater,41.9821619,-87.65692221,Entire home/apt,80,1,1,1/28/18,0.1,1,0
22880935,(Industrial 2BR in South Loop by Sonder),12243051,Sonder,,Near South Side,41.8597198,-87.62706993,Entire home/apt,258,2,6,10/12/18,0.73,127,181
22881650,(Unique 2BR in South Loop by Sonder),12243051,Sonder,,Near South Side,41.86140798,-87.62719522,Entire home/apt,269,2,7,9/4/18,0.8,127,182
22881852,(Private BR w En-suite Bathroom; Heart of Wrigley),9094538,Nicole,,Lake view,41.94529235,-87.64928896,Private room,30,3,8,5/9/18,0.89,29,129
22882236,(Chic modern room in cute Lincoln Square apartment.),21427979,Angelica,,Lincoln Square,41.97354236,-87.69773506,Private room,70,2,4,10/1/18,0.75,1,364
22882861,(The Pilsen Pink Room),15944555,Anna And Matt,,Lower West Side,41.85758715,-87.64046388,Private room,70,2,14,10/21/18,1.69,1,71
22883136,"(Private BR; Queen bed; 4BR House, Heart of Wrigley)",9094538,Nicole,,Lake view,41.94476139,-87.6497598,Private room,20,2,6,5/18/18,0.62,29,130
22883838,(Loft-Style 2BR in South Loop by Sonder),12243051,Sonder,,Near South Side,41.85953248,-87.62591795,Entire home/apt,269,2,5,5/22/18,0.61,127,185
